unit_id,quarter_hour_start_ts,kwh_consumed,energy_unit_rate,estimated_running_cost
LOC033-U01,2026-01-06T10:30:00+00:00,1.686,0.289,7.11
LOC033-U01,2026-01-06T10:45:00+00:00,1.67,0.255,8.46
LOC033-U01,2026-01-06T11:00:00+00:00,1.802,0.321,9.04
LOC033-U01,2026-01-06T11:15:00+00:00,2.359,0.265,9.85
LOC033-U01,2026-01-06T11:30:00+00:00,2.367,0.336,8.74
LOC033-U01,2026-01-06T11:45:00+00:00,2.305,0.253,7.77
LOC033-U01,2026-01-06T12:00:00+00:00,2.046,0.275,10.57
LOC033-U01,2026-01-06T12:15:00+00:00,2.404,0.365,6.91
LOC033-U01,2026-01-06T12:30:00+00:00,1.394,0.339,10.17
LOC033-U01,2026-01-06T12:45:00+00:00,2.59,0.318,11.01
LOC033-U01,2026-01-06T13:00:00+00:00,2.733,0.223,9.71
LOC033-U01,2026-01-06T13:15:00+00:00,2.106,0.297,10.15
LOC033-U01,2026-01-06T13:30:00+00:00,2.008,0.37,8.69
LOC033-U01,2026-01-06T13:45:00+00:00,2.192,0.339,10.09
LOC033-U01,2026-01-06T14:00:00+00:00,1.486,0.234,6.56
LOC033-U01,2026-01-06T14:15:00+00:00,2.432,0.273,7.15
LOC033-U01,2026-01-06T14:30:00+00:00,1.853,0.345,9.04
LOC033-U01,2026-01-06T14:45:00+00:00,2.053,0.327,8.78
LOC033-U01,2026-01-06T15:00:00+00:00,2.176,0.259,8.68
LOC033-U01,2026-01-06T15:15:00+00:00,2.149,0.274,10.23
LOC033-U01,2026-01-06T15:30:00+00:00,1.958,0.236,6.94
LOC033-U01,2026-01-06T15:45:00+00:00,1.308,0.275,8.66
LOC033-U01,2026-01-06T16:00:00+00:00,1.566,0.253,8.65
LOC033-U01,2026-01-06T16:15:00+00:00,1.732,0.253,10.84
LOC033-U01,2026-01-06T16:30:00+00:00,2.17,0.309,8.99
LOC033-U01,2026-01-06T16:45:00+00:00,2.743,0.279,9.42
LOC033-U01,2026-01-06T17:00:00+00:00,1.684,0.341,7.77
LOC033-U01,2026-01-06T17:15:00+00:00,2.068,0.351,9.94
LOC033-U01,2026-01-06T17:30:00+00:00,2.203,0.228,9.29
LOC033-U01,2026-01-06T17:45:00+00:00,1.955,0.246,9.09
LOC033-U01,2026-01-06T18:00:00+00:00,2.465,0.312,11.77
LOC033-U01,2026-01-06T18:15:00+00:00,2.026,0.261,9.19
LOC033-U01,2026-01-06T18:30:00+00:00,2.33,0.33,8.72
LOC033-U01,2026-01-06T18:45:00+00:00,2.427,0.229,11.03
LOC033-U01,2026-01-06T19:00:00+00:00,1.828,0.297,10.57
LOC033-U01,2026-01-06T19:15:00+00:00,2.246,0.349,6.96
LOC033-U01,2026-01-06T19:30:00+00:00,2.518,0.291,8.11
LOC033-U01,2026-01-06T19:45:00+00:00,1.954,0.31,9.96
LOC033-U01,2026-01-06T20:00:00+00:00,1.491,0.348,9.76
LOC033-U01,2026-01-06T20:15:00+00:00,2.799,0.259,9.18
LOC033-U01,2026-01-06T20:30:00+00:00,2.498,0.276,8.79
LOC033-U01,2026-01-06T20:45:00+00:00,2.183,0.365,10.86
LOC033-U01,2026-01-06T21:00:00+00:00,2.609,0.338,10.42
LOC033-U01,2026-01-06T21:15:00+00:00,3.113,0.259,9.84
LOC033-U01,2026-01-06T21:30:00+00:00,1.949,0.286,8.35
LOC033-U01,2026-01-06T21:45:00+00:00,2.469,0.327,11.74
LOC033-U01,2026-01-06T22:00:00+00:00,3.193,0.278,10.21
LOC033-U01,2026-01-06T22:15:00+00:00,2.01,0.365,9.3
LOC033-U01,2026-01-06T22:30:00+00:00,1.14,0.298,7.26
LOC033-U01,2026-01-06T22:45:00+00:00,2.127,0.236,11.41
LOC033-U01,2026-01-06T23:00:00+00:00,2.257,0.247,9.76
LOC033-U01,2026-01-06T23:15:00+00:00,2.216,0.325,8.81
LOC033-U01,2026-01-06T23:30:00+00:00,1.716,0.231,11.09
LOC033-U01,2026-01-06T23:45:00+00:00,2.387,0.275,7.47
LOC033-U01,2026-01-07T00:00:00+00:00,2.48,0.319,7.62
LOC033-U01,2026-01-07T00:15:00+00:00,1.429,0.246,9.45
LOC033-U01,2026-01-07T00:30:00+00:00,1.511,0.261,10.17
LOC033-U01,2026-01-07T00:45:00+00:00,2.53,0.27,7.32
LOC033-U01,2026-01-07T01:00:00+00:00,2.926,0.263,9.5
LOC033-U01,2026-01-07T01:15:00+00:00,2.162,0.345,6.86
LOC033-U01,2026-01-07T01:30:00+00:00,2.273,0.269,9.81
LOC033-U01,2026-01-07T01:45:00+00:00,2.036,0.3,8.98
LOC033-U01,2026-01-07T02:00:00+00:00,2.56,0.297,9.85
LOC033-U01,2026-01-07T02:15:00+00:00,1.98,0.349,8.46
LOC033-U01,2026-01-07T02:30:00+00:00,1.945,0.345,7.01
LOC033-U01,2026-01-07T02:45:00+00:00,1.588,0.24,6.56
LOC033-U01,2026-01-07T03:00:00+00:00,2.178,0.254,10.45
LOC033-U01,2026-01-07T03:15:00+00:00,2.326,0.379,8.15
LOC033-U01,2026-01-07T03:30:00+00:00,2.117,0.285,10.41
LOC033-U01,2026-01-07T03:45:00+00:00,1.913,0.36,11.42
LOC038-U02,2026-01-06T10:00:00+00:00,1.885,0.229,10.2
LOC038-U02,2026-01-06T10:15:00+00:00,3.52,0.249,10.04
LOC038-U02,2026-01-06T10:30:00+00:00,2.07,0.321,7.71
LOC038-U02,2026-01-06T10:45:00+00:00,2.669,0.267,10.68
LOC038-U02,2026-01-06T11:00:00+00:00,1.142,0.36,6.58
LOC038-U02,2026-01-06T11:15:00+00:00,1.504,0.33,6.96
LOC038-U02,2026-01-06T11:30:00+00:00,2.54,0.361,8.58
LOC038-U02,2026-01-06T11:45:00+00:00,2.71,0.246,6.98
LOC038-U02,2026-01-06T12:00:00+00:00,2.009,0.29,9.6
LOC038-U02,2026-01-06T12:15:00+00:00,2.465,0.284,11.41
LOC038-U02,2026-01-06T12:30:00+00:00,2.583,0.367,11.85
LOC038-U02,2026-01-06T12:45:00+00:00,2.804,0.278,8.96
LOC038-U02,2026-01-06T13:00:00+00:00,2.512,0.35,8.81
LOC038-U02,2026-01-06T13:15:00+00:00,1.997,0.232,9.48
LOC038-U02,2026-01-06T13:30:00+00:00,2.19,0.316,9.21
LOC038-U02,2026-01-06T13:45:00+00:00,2.878,0.37,9.91
LOC038-U02,2026-01-06T14:00:00+00:00,1.809,0.232,11.32
LOC038-U02,2026-01-06T14:15:00+00:00,2.798,0.221,8.36
LOC038-U02,2026-01-06T14:30:00+00:00,1.163,0.254,6.76
LOC038-U02,2026-01-06T14:45:00+00:00,1.922,0.343,10.68
LOC038-U02,2026-01-06T15:00:00+00:00,1.794,0.366,10.34
LOC038-U02,2026-01-06T15:15:00+00:00,2.043,0.27,9.32
LOC038-U02,2026-01-06T15:30:00+00:00,3.092,0.253,11.21
LOC038-U02,2026-01-06T15:45:00+00:00,2.596,0.268,7.62
LOC038-U02,2026-01-06T16:00:00+00:00,2.149,0.292,11.39
LOC038-U02,2026-01-06T16:15:00+00:00,3.508,0.356,8.41
LOC038-U02,2026-01-06T16:30:00+00:00,2.577,0.332,11.39
LOC038-U02,2026-01-06T16:45:00+00:00,2.761,0.327,8.6
LOC038-U02,2026-01-06T17:00:00+00:00,2.749,0.358,9.45
LOC038-U02,2026-01-06T17:15:00+00:00,1.637,0.345,11.51
LOC038-U02,2026-01-06T17:30:00+00:00,2.501,0.369,7.04
LOC038-U02,2026-01-06T17:45:00+00:00,1.259,0.268,7.45
LOC038-U02,2026-01-06T18:00:00+00:00,2.357,0.282,9.74
LOC038-U02,2026-01-06T18:15:00+00:00,2.536,0.244,9.27
LOC038-U02,2026-01-06T18:30:00+00:00,2.1,0.361,8.43
LOC038-U02,2026-01-06T18:45:00+00:00,3.257,0.354,11.36
LOC038-U02,2026-01-06T19:00:00+00:00,2.044,0.248,9.13
LOC038-U02,2026-01-06T19:15:00+00:00,2.009,0.222,7.0
LOC038-U02,2026-01-06T19:30:00+00:00,1.313,0.245,7.7
LOC038-U02,2026-01-06T19:45:00+00:00,2.188,0.287,9.82
LOC038-U02,2026-01-06T20:00:00+00:00,1.123,0.273,9.94
LOC038-U02,2026-01-06T20:15:00+00:00,2.635,0.338,8.72
LOC038-U02,2026-01-06T20:30:00+00:00,3.089,0.259,7.75
LOC038-U02,2026-01-06T20:45:00+00:00,1.156,0.354,8.07
LOC038-U02,2026-01-06T21:00:00+00:00,1.967,0.325,7.7
LOC038-U02,2026-01-06T21:15:00+00:00,1.805,0.309,7.31
LOC038-U02,2026-01-06T21:30:00+00:00,2.802,0.24,6.77
LOC038-U02,2026-01-06T21:45:00+00:00,2.167,0.341,11.12
LOC038-U02,2026-01-06T22:00:00+00:00,2.125,0.306,9.74
LOC038-U02,2026-01-06T22:15:00+00:00,2.231,0.372,11.58
LOC038-U02,2026-01-06T22:30:00+00:00,2.222,0.258,6.82
LOC038-U02,2026-01-06T22:45:00+00:00,3.106,0.369,8.1
LOC038-U02,2026-01-06T23:00:00+00:00,1.503,0.229,7.53
LOC038-U02,2026-01-06T23:15:00+00:00,2.545,0.299,7.31
LOC038-U02,2026-01-06T23:30:00+00:00,2.689,0.236,8.19
LOC038-U02,2026-01-06T23:45:00+00:00,1.57,0.372,6.87
LOC038-U02,2026-01-07T00:00:00+00:00,2.244,0.294,10.58
LOC038-U02,2026-01-07T00:15:00+00:00,2.213,0.301,11.43
LOC038-U02,2026-01-07T00:30:00+00:00,2.626,0.362,10.12
LOC038-U02,2026-01-07T00:45:00+00:00,3.081,0.24,9.85
LOC038-U02,2026-01-07T01:00:00+00:00,2.691,0.228,8.91
LOC038-U02,2026-01-07T01:15:00+00:00,1.689,0.311,8.55
LOC038-U02,2026-01-07T01:30:00+00:00,2.5,0.338,11.74
LOC038-U02,2026-01-07T01:45:00+00:00,3.287,0.316,9.75
LOC038-U02,2026-01-07T02:00:00+00:00,2.484,0.371,11.01
LOC038-U02,2026-01-07T02:15:00+00:00,1.304,0.362,8.97
LOC038-U02,2026-01-07T02:30:00+00:00,2.278,0.353,10.13
LOC038-U02,2026-01-07T02:45:00+00:00,1.123,0.23,7.52
LOC038-U02,2026-01-07T03:00:00+00:00,2.103,0.349,7.74
LOC038-U02,2026-01-07T03:15:00+00:00,2.328,0.339,10.67
LOC038-U02,2026-01-07T03:30:00+00:00,2.522,0.266,9.77
LOC038-U02,2026-01-07T03:45:00+00:00,1.547,0.22,7.05
LOC027-U02,2026-01-06T10:00:00+00:00,2.226,0.244,9.45
LOC027-U02,2026-01-06T10:15:00+00:00,2.811,0.297,8.74
LOC027-U02,2026-01-06T10:30:00+00:00,1.124,0.266,9.99
LOC027-U02,2026-01-06T10:45:00+00:00,3.144,0.352,8.62
LOC027-U02,2026-01-06T11:00:00+00:00,1.65,0.335,7.86
LOC027-U02,2026-01-06T11:15:00+00:00,2.139,0.271,9.85
LOC027-U02,2026-01-06T11:30:00+00:00,2.146,0.298,9.26
LOC027-U02,2026-01-06T11:45:00+00:00,2.074,0.372,9.58
LOC027-U02,2026-01-06T12:00:00+00:00,2.545,0.229,7.16
LOC027-U02,2026-01-06T12:15:00+00:00,1.912,0.28,8.91
LOC027-U02,2026-01-06T12:30:00+00:00,1.675,0.271,10.55
LOC027-U02,2026-01-06T12:45:00+00:00,1.888,0.23,7.96
LOC027-U02,2026-01-06T13:00:00+00:00,1.968,0.307,11.13
LOC027-U02,2026-01-06T13:15:00+00:00,2.733,0.312,6.98
LOC027-U02,2026-01-06T13:30:00+00:00,1.799,0.296,6.95
LOC027-U02,2026-01-06T13:45:00+00:00,2.175,0.305,8.34
LOC027-U02,2026-01-06T14:00:00+00:00,2.657,0.303,7.26
LOC027-U02,2026-01-06T14:15:00+00:00,1.139,0.27,8.09
LOC027-U02,2026-01-06T14:30:00+00:00,2.573,0.245,9.09
LOC027-U02,2026-01-06T14:45:00+00:00,3.05,0.243,8.78
LOC027-U02,2026-01-06T15:00:00+00:00,2.195,0.277,9.52
LOC027-U02,2026-01-06T15:15:00+00:00,1.589,0.278,7.34
LOC027-U02,2026-01-06T15:30:00+00:00,3.062,0.294,9.04
LOC027-U02,2026-01-06T15:45:00+00:00,1.188,0.342,11.33
LOC027-U02,2026-01-06T16:00:00+00:00,1.011,0.274,8.74
LOC027-U02,2026-01-06T16:15:00+00:00,3.558,0.307,11.83
LOC027-U02,2026-01-06T16:30:00+00:00,1.957,0.366,7.3
LOC027-U02,2026-01-06T16:45:00+00:00,2.146,0.258,8.14
LOC027-U02,2026-01-06T17:00:00+00:00,2.219,0.375,9.34
LOC027-U02,2026-01-06T17:15:00+00:00,2.751,0.258,7.17
LOC027-U02,2026-01-06T17:30:00+00:00,2.526,0.255,10.19
LOC027-U02,2026-01-06T17:45:00+00:00,2.057,0.24,10.65
LOC027-U02,2026-01-06T18:00:00+00:00,1.702,0.222,9.21
LOC027-U02,2026-01-06T18:15:00+00:00,3.57,0.269,10.64
LOC027-U02,2026-01-06T18:30:00+00:00,1.662,0.37,9.21
LOC027-U02,2026-01-06T18:45:00+00:00,1.513,0.279,10.35
LOC027-U02,2026-01-06T19:00:00+00:00,2.945,0.319,7.84
LOC027-U02,2026-01-06T19:15:00+00:00,1.707,0.322,10.91
LOC027-U02,2026-01-06T19:30:00+00:00,1.958,0.347,11.17
LOC027-U02,2026-01-06T19:45:00+00:00,1.21,0.371,6.61
LOC027-U02,2026-01-06T20:00:00+00:00,1.554,0.299,6.51
LOC027-U02,2026-01-06T20:15:00+00:00,3.125,0.351,9.99
LOC027-U02,2026-01-06T20:30:00+00:00,2.251,0.321,9.48
LOC027-U02,2026-01-06T20:45:00+00:00,1.546,0.317,11.32
LOC027-U02,2026-01-06T21:00:00+00:00,1.951,0.236,6.81
LOC027-U02,2026-01-06T21:15:00+00:00,0.986,0.226,7.46
LOC027-U02,2026-01-06T21:30:00+00:00,1.873,0.377,9.17
LOC027-U02,2026-01-06T21:45:00+00:00,3.044,0.272,9.48
LOC027-U02,2026-01-06T22:00:00+00:00,1.507,0.236,6.75
LOC027-U02,2026-01-06T22:15:00+00:00,2.227,0.331,11.47
LOC027-U02,2026-01-06T22:30:00+00:00,2.007,0.359,10.4
LOC027-U02,2026-01-06T22:45:00+00:00,3.254,0.294,7.61
LOC027-U02,2026-01-06T23:00:00+00:00,1.243,0.234,10.0
LOC027-U02,2026-01-06T23:15:00+00:00,1.6,0.229,7.94
LOC027-U02,2026-01-06T23:30:00+00:00,3.157,0.31,11.92
LOC027-U02,2026-01-06T23:45:00+00:00,2.488,0.234,8.66
LOC027-U02,2026-01-07T00:00:00+00:00,2.163,0.283,10.65
LOC027-U02,2026-01-07T00:15:00+00:00,2.318,0.242,8.4
LOC027-U02,2026-01-07T00:30:00+00:00,2.759,0.327,11.51
LOC027-U02,2026-01-07T00:45:00+00:00,2.878,0.322,10.79
LOC027-U02,2026-01-07T01:00:00+00:00,1.751,0.267,6.54
LOC027-U02,2026-01-07T01:15:00+00:00,1.991,0.269,7.33
LOC027-U02,2026-01-07T01:30:00+00:00,2.377,0.232,8.32
LOC027-U02,2026-01-07T01:45:00+00:00,2.947,0.245,7.53
LOC027-U02,2026-01-07T02:00:00+00:00,1.287,0.243,8.06
LOC027-U02,2026-01-07T02:15:00+00:00,1.284,0.362,11.24
LOC027-U02,2026-01-07T02:30:00+00:00,3.136,0.254,9.06
LOC027-U02,2026-01-07T02:45:00+00:00,1.802,0.28,7.08
LOC027-U02,2026-01-07T03:00:00+00:00,2.492,0.35,9.12
LOC027-U02,2026-01-07T03:15:00+00:00,1.606,0.226,7.52
LOC027-U02,2026-01-07T03:30:00+00:00,3.123,0.33,10.41
LOC027-U02,2026-01-07T03:45:00+00:00,2.189,0.364,8.87
LOC003-U02,2026-01-06T10:00:00+00:00,1.384,0.247,11.21
LOC003-U02,2026-01-06T10:15:00+00:00,2.899,0.278,9.5
LOC003-U02,2026-01-06T10:30:00+00:00,1.642,0.308,10.88
LOC003-U02,2026-01-06T10:45:00+00:00,2.21,0.267,11.06
LOC003-U02,2026-01-06T11:00:00+00:00,1.738,0.38,6.93
LOC003-U02,2026-01-06T11:15:00+00:00,2.457,0.287,9.44
LOC003-U02,2026-01-06T11:30:00+00:00,2.872,0.357,9.74
LOC003-U02,2026-01-06T11:45:00+00:00,2.197,0.249,8.52
LOC003-U02,2026-01-06T12:00:00+00:00,2.737,0.327,8.63
LOC003-U02,2026-01-06T12:15:00+00:00,1.586,0.238,8.7
LOC003-U02,2026-01-06T12:30:00+00:00,1.796,0.309,7.09
LOC003-U02,2026-01-06T12:45:00+00:00,2.152,0.241,11.47
LOC003-U02,2026-01-06T13:00:00+00:00,1.997,0.227,10.03
LOC003-U02,2026-01-06T13:15:00+00:00,2.375,0.241,11.21
LOC003-U02,2026-01-06T13:30:00+00:00,1.46,0.355,6.61
LOC003-U02,2026-01-06T13:45:00+00:00,3.076,0.303,9.52
LOC003-U02,2026-01-06T14:00:00+00:00,1.874,0.29,8.63
LOC003-U02,2026-01-06T14:15:00+00:00,1.668,0.221,10.93
LOC003-U02,2026-01-06T14:30:00+00:00,1.817,0.256,8.04
LOC003-U02,2026-01-06T14:45:00+00:00,1.526,0.263,9.86
LOC003-U02,2026-01-06T15:00:00+00:00,2.347,0.262,9.48
LOC003-U02,2026-01-06T15:15:00+00:00,2.16,0.309,8.0
LOC003-U02,2026-01-06T15:30:00+00:00,1.77,0.242,7.89
LOC003-U02,2026-01-06T15:45:00+00:00,2.02,0.281,8.04
LOC003-U02,2026-01-06T16:00:00+00:00,1.088,0.325,8.69
LOC003-U02,2026-01-06T16:15:00+00:00,2.349,0.359,8.41
LOC003-U02,2026-01-06T16:30:00+00:00,2.004,0.342,10.63
LOC003-U02,2026-01-06T16:45:00+00:00,2.494,0.34,7.56
LOC003-U02,2026-01-06T17:00:00+00:00,2.822,0.269,7.83
LOC003-U02,2026-01-06T17:15:00+00:00,2.183,0.309,10.58
LOC003-U02,2026-01-06T17:30:00+00:00,1.17,0.297,6.96
LOC003-U02,2026-01-06T17:45:00+00:00,1.781,0.301,9.88
LOC003-U02,2026-01-06T18:00:00+00:00,3.098,0.375,12.0
LOC003-U02,2026-01-06T18:15:00+00:00,2.89,0.375,11.23
LOC003-U02,2026-01-06T18:30:00+00:00,2.325,0.289,9.11
LOC003-U02,2026-01-06T18:45:00+00:00,2.666,0.303,8.92
LOC003-U02,2026-01-06T19:00:00+00:00,2.752,0.235,10.82
LOC003-U02,2026-01-06T19:15:00+00:00,2.161,0.251,11.4
LOC003-U02,2026-01-06T19:30:00+00:00,2.66,0.234,9.48
LOC003-U02,2026-01-06T19:45:00+00:00,2.739,0.298,11.03
LOC003-U02,2026-01-06T20:00:00+00:00,2.369,0.298,9.58
LOC003-U02,2026-01-06T20:15:00+00:00,2.082,0.35,9.22
LOC003-U02,2026-01-06T20:30:00+00:00,2.206,0.372,9.87
LOC003-U02,2026-01-06T20:45:00+00:00,1.155,0.24,9.77
LOC003-U02,2026-01-06T21:00:00+00:00,2.757,0.287,10.05
LOC003-U02,2026-01-06T21:15:00+00:00,2.176,0.273,6.62
LOC003-U02,2026-01-06T21:30:00+00:00,2.226,0.26,10.91
LOC003-U02,2026-01-06T21:45:00+00:00,2.259,0.359,7.38
LOC003-U02,2026-01-06T22:00:00+00:00,2.769,0.298,10.34
LOC003-U02,2026-01-06T22:15:00+00:00,2.29,0.319,7.5
LOC003-U02,2026-01-06T22:30:00+00:00,1.451,0.28,6.47
LOC003-U02,2026-01-06T22:45:00+00:00,2.33,0.257,8.01
LOC003-U02,2026-01-06T23:00:00+00:00,2.257,0.224,11.39
LOC003-U02,2026-01-06T23:15:00+00:00,2.236,0.229,9.58
LOC003-U02,2026-01-06T23:30:00+00:00,2.617,0.364,10.7
LOC003-U02,2026-01-06T23:45:00+00:00,1.64,0.328,7.76
LOC003-U02,2026-01-07T00:00:00+00:00,2.944,0.308,11.67
LOC003-U02,2026-01-07T00:15:00+00:00,2.038,0.333,9.56
LOC003-U02,2026-01-07T00:30:00+00:00,2.468,0.244,7.27
LOC003-U02,2026-01-07T00:45:00+00:00,2.689,0.311,11.7
LOC003-U02,2026-01-07T01:00:00+00:00,2.394,0.346,10.62
LOC003-U02,2026-01-07T01:15:00+00:00,1.881,0.345,8.46
LOC003-U02,2026-01-07T01:30:00+00:00,2.59,0.268,8.59
LOC003-U02,2026-01-07T01:45:00+00:00,1.896,0.282,10.62
LOC003-U02,2026-01-07T02:00:00+00:00,2.062,0.308,8.83
LOC003-U02,2026-01-07T02:15:00+00:00,3.029,0.332,9.47
LOC003-U02,2026-01-07T02:30:00+00:00,1.608,0.345,7.59
LOC003-U02,2026-01-07T02:45:00+00:00,1.432,0.323,9.07
LOC003-U02,2026-01-07T03:00:00+00:00,2.153,0.365,11.63
LOC003-U02,2026-01-07T03:15:00+00:00,2.233,0.23,7.61
LOC003-U02,2026-01-07T03:30:00+00:00,2.721,0.263,6.81
LOC003-U02,2026-01-07T03:45:00+00:00,1.619,0.379,11.11
LOC036-U01,2026-01-06T10:00:00+00:00,2.728,0.241,7.41
LOC036-U01,2026-01-06T10:15:00+00:00,2.168,0.271,7.67
LOC036-U01,2026-01-06T10:30:00+00:00,2.561,0.316,11.4
LOC036-U01,2026-01-06T10:45:00+00:00,1.444,0.349,11.01
LOC036-U01,2026-01-06T11:00:00+00:00,1.595,0.284,9.64
LOC036-U01,2026-01-06T11:15:00+00:00,2.29,0.276,8.62
LOC036-U01,2026-01-06T11:30:00+00:00,1.489,0.353,9.76
LOC036-U01,2026-01-06T11:45:00+00:00,1.952,0.27,7.73
LOC036-U01,2026-01-06T12:00:00+00:00,1.848,0.281,7.56
LOC036-U01,2026-01-06T12:15:00+00:00,1.99,0.281,10.43
LOC036-U01,2026-01-06T12:30:00+00:00,1.015,0.35,6.78
LOC036-U01,2026-01-06T12:45:00+00:00,3.062,0.307,10.49
LOC036-U01,2026-01-06T13:00:00+00:00,1.942,0.333,8.88
LOC036-U01,2026-01-06T13:15:00+00:00,2.296,0.359,9.89
LOC036-U01,2026-01-06T13:30:00+00:00,2.835,0.235,7.16
LOC036-U01,2026-01-06T13:45:00+00:00,1.833,0.245,9.13
LOC036-U01,2026-01-06T14:00:00+00:00,2.627,0.233,9.92
LOC036-U01,2026-01-06T14:15:00+00:00,1.303,0.274,10.03
LOC036-U01,2026-01-06T14:30:00+00:00,1.429,0.323,10.82
LOC036-U01,2026-01-06T14:45:00+00:00,1.631,0.277,8.97
LOC036-U01,2026-01-06T15:00:00+00:00,1.919,0.301,9.72
LOC036-U01,2026-01-06T15:15:00+00:00,2.911,0.271,11.04
LOC036-U01,2026-01-06T15:30:00+00:00,1.879,0.353,7.39
LOC036-U01,2026-01-06T15:45:00+00:00,1.574,0.294,7.31
LOC036-U01,2026-01-06T16:00:00+00:00,2.478,0.299,9.67
LOC036-U01,2026-01-06T16:15:00+00:00,2.547,0.227,9.43
LOC036-U01,2026-01-06T16:30:00+00:00,1.736,0.241,7.13
LOC036-U01,2026-01-06T16:45:00+00:00,2.598,0.299,7.77
LOC036-U01,2026-01-06T17:00:00+00:00,2.453,0.292,7.56
LOC036-U01,2026-01-06T17:15:00+00:00,1.474,0.292,10.9
LOC036-U01,2026-01-06T17:30:00+00:00,2.285,0.242,8.01
LOC036-U01,2026-01-06T17:45:00+00:00,1.899,0.248,6.95
LOC036-U01,2026-01-06T18:00:00+00:00,2.443,0.284,7.37
LOC036-U01,2026-01-06T18:15:00+00:00,2.07,0.308,9.78
LOC036-U01,2026-01-06T18:30:00+00:00,1.864,0.319,11.18
LOC036-U01,2026-01-06T18:45:00+00:00,1.921,0.281,11.42
LOC036-U01,2026-01-06T19:00:00+00:00,2.012,0.353,7.82
LOC036-U01,2026-01-06T19:15:00+00:00,2.307,0.362,7.6
LOC036-U01,2026-01-06T19:30:00+00:00,2.266,0.349,9.68
LOC036-U01,2026-01-06T19:45:00+00:00,1.423,0.298,6.92
LOC036-U01,2026-01-06T20:00:00+00:00,3.158,0.31,8.51
LOC036-U01,2026-01-06T20:15:00+00:00,2.632,0.255,8.03
LOC036-U01,2026-01-06T20:30:00+00:00,2.659,0.272,9.28
LOC036-U01,2026-01-06T20:45:00+00:00,2.79,0.37,7.04
LOC036-U01,2026-01-06T21:00:00+00:00,2.578,0.272,10.45
LOC036-U01,2026-01-06T21:15:00+00:00,2.575,0.334,7.21
LOC036-U01,2026-01-06T21:30:00+00:00,1.207,0.231,8.49
LOC036-U01,2026-01-06T21:45:00+00:00,1.211,0.358,8.24
LOC036-U01,2026-01-06T22:00:00+00:00,2.427,0.316,10.27
LOC036-U01,2026-01-06T22:15:00+00:00,2.244,0.246,9.88
LOC036-U01,2026-01-06T22:30:00+00:00,1.123,0.285,10.5
LOC036-U01,2026-01-06T22:45:00+00:00,2.194,0.274,11.14
LOC036-U01,2026-01-06T23:00:00+00:00,2.251,0.329,9.83
LOC036-U01,2026-01-06T23:15:00+00:00,2.704,0.335,9.46
LOC036-U01,2026-01-06T23:30:00+00:00,1.759,0.335,8.59
LOC036-U01,2026-01-06T23:45:00+00:00,2.089,0.353,7.89
LOC036-U01,2026-01-07T00:00:00+00:00,1.045,0.333,7.66
LOC036-U01,2026-01-07T00:15:00+00:00,1.762,0.317,7.56
LOC036-U01,2026-01-07T00:30:00+00:00,2.256,0.352,9.65
LOC036-U01,2026-01-07T00:45:00+00:00,1.953,0.297,8.56
LOC036-U01,2026-01-07T01:00:00+00:00,2.471,0.262,8.8
LOC036-U01,2026-01-07T01:15:00+00:00,1.867,0.268,6.8
LOC036-U01,2026-01-07T01:30:00+00:00,2.426,0.366,6.93
LOC036-U01,2026-01-07T01:45:00+00:00,1.293,0.344,11.36
LOC036-U01,2026-01-07T02:00:00+00:00,2.018,0.253,8.76
LOC036-U01,2026-01-07T02:15:00+00:00,2.247,0.276,9.69
LOC036-U01,2026-01-07T02:30:00+00:00,1.976,0.221,7.18
LOC036-U01,2026-01-07T02:45:00+00:00,1.598,0.286,9.13
LOC036-U01,2026-01-07T03:00:00+00:00,2.17,0.351,9.22
LOC036-U01,2026-01-07T03:15:00+00:00,1.589,0.344,6.99
LOC036-U01,2026-01-07T03:30:00+00:00,1.831,0.235,9.61
LOC036-U01,2026-01-07T03:45:00+00:00,3.183,0.285,7.58
LOC035-U01,2026-01-06T10:00:00+00:00,2.328,0.268,7.96
LOC035-U01,2026-01-06T10:15:00+00:00,1.853,0.317,8.95
LOC035-U01,2026-01-06T10:30:00+00:00,1.978,0.271,9.04
LOC035-U01,2026-01-06T10:45:00+00:00,2.344,0.343,9.48
LOC035-U01,2026-01-06T11:00:00+00:00,2.098,0.344,11.64
LOC035-U01,2026-01-06T11:15:00+00:00,1.628,0.265,10.26
LOC035-U01,2026-01-06T11:30:00+00:00,1.782,0.364,9.86
LOC035-U01,2026-01-06T11:45:00+00:00,1.885,0.29,8.08
LOC035-U01,2026-01-06T12:00:00+00:00,2.519,0.243,7.8
LOC035-U01,2026-01-06T12:15:00+00:00,1.892,0.302,7.21
LOC035-U01,2026-01-06T12:30:00+00:00,2.24,0.348,8.17
LOC035-U01,2026-01-06T12:45:00+00:00,1.248,0.229,10.86
LOC035-U01,2026-01-06T13:00:00+00:00,1.623,0.3,8.22
LOC035-U01,2026-01-06T13:15:00+00:00,2.096,0.301,8.57
LOC035-U01,2026-01-06T13:30:00+00:00,2.703,0.347,9.76
LOC035-U01,2026-01-06T13:45:00+00:00,2.377,0.253,11.55
LOC035-U01,2026-01-06T14:00:00+00:00,2.466,0.319,7.84
LOC035-U01,2026-01-06T14:15:00+00:00,1.939,0.354,8.03
LOC035-U01,2026-01-06T14:30:00+00:00,2.35,0.376,10.95
